Idx  Type Pointer  Path
044D 0001 022C9948 /sc/t_amala0.dat
044E 0001 022C9954 /sc/t_amala1.dat
044F 0001 022C9960 /sc/t_amala2.dat
0450 0001 022C9C48 /sc/t_arlau0.dat
0451 0001 022C9C54 /sc/t_arlau1.dat
0452 0001 022C8D9C /sc/t_aru_00.dat
0453 0001 022C8DA8 /sc/t_aru_01.dat
0454 0001 022C8DB4 /sc/t_aru_02.dat
0455 0001 022C8DC0 /sc/t_aru_03.dat
0456 0001 022C8DCC /sc/t_aru_04.dat
0457 0001 022C8DD8 /sc/t_aru_05.dat
0458 0001 022C8DE4 /sc/t_aru_06.dat
0459 0001 022C8DF0 /sc/t_aru_07.dat
045A 0001 022C8DFC /sc/t_aru_08.dat
045B 0001 022C8E08 /sc/t_aru_09.dat
045C 0001 022C8E14 /sc/t_aru_0a.dat
045D 0001 022C8E20 /sc/t_aru_0b.dat
045E 0001 022C8E2C /sc/t_aru_0c.dat
045F 0001 022C8E38 /sc/t_aru_0d.dat
0460 0001 022C8E44 /sc/t_aru_0e.dat
0461 0001 022C8E50 /sc/t_aru_0f.dat
0462 0001 022C8E5C /sc/t_aru_10.dat
0463 0001 022C8E68 /sc/t_aru_11.dat
0464 0001 022C8E74 /sc/t_aru_12.dat
0465 0001 022C8E80 /sc/t_aru_13.dat
0466 0001 022C8E8C /sc/t_aru_14.dat
0467 0001 022C8E98 /sc/t_aru_15.dat
0468 0001 022C8EA4 /sc/t_aru_16.dat
0469 0001 022C8EB0 /sc/t_aru_17.dat
046A 0001 022C8EBC /sc/t_aru_18.dat
046B 0001 022C8EC8 /sc/t_aru_19.dat
046C 0001 022C8ED4 /sc/t_aru_1a.dat
046D 0001 022C8EE0 /sc/t_aru_1b.dat
046E 0001 022C8EEC /sc/t_aru_1c.dat
046F 0001 022C8EF8 /sc/t_aru_1d.dat
0470 0001 022C8F04 /sc/t_aru_1e.dat
0471 0001 022C8F10 /sc/t_aru_1f.dat
0472 0001 022C8F1C /sc/t_aru_20.dat
0473 0001 022C8F28 /sc/t_aru_21.dat
0474 0001 022C8F34 /sc/t_aru_22.dat
0475 0001 022C8F40 /sc/t_aru_23.dat
0476 0001 022C8F4C /sc/t_aru_24.dat
0477 0001 022C8F58 /sc/t_aru_25.dat
0478 0001 022C8F64 /sc/t_aru_26.dat
0479 0001 022C8F70 /sc/t_aru_27.dat
047A 0001 022C8F7C /sc/t_aru_28.dat
047B 0001 022C8F88 /sc/t_aru_29.dat
047C 0001 022C8F94 /sc/t_aru_2a.dat
047D 0001 022C8FA0 /sc/t_aru_2b.dat
047E 0001 022C8FAC /sc/t_aru_2c.dat
047F 0001 022C8FB8 /sc/t_aru_2d.dat
0480 0001 022C8FC4 /sc/t_aru_2e.dat
0481 0001 022C8FD0 /sc/t_aru_2f.dat
0482 0001 022C8FDC /sc/t_aru_30.dat
0483 0001 022C8FE8 /sc/t_aru_31.dat
0484 0001 022C8FF4 /sc/t_aru_32.dat
0485 0001 022C9000 /sc/t_aru_33.dat
0486 0001 022C900C /sc/t_aru_34.dat
0487 0001 022C9018 /sc/t_aru_35.dat
0488 0001 022C987C /sc/t_boosk0.dat
0489 0001 022C9888 /sc/t_boosk1.dat
048A 0001 022C996C /sc/t_bp68k.dat
048B 0001 022C9978 /sc/t_cyupa0.dat
048C 0001 022C9984 /sc/t_cyupa1.dat
048D 0001 022C9990 /sc/t_cyupa2.dat
048E 0001 022C957C /sc/t_daru_00.dat
048F 0001 022C9588 /sc/t_daru_01.dat
0490 0001 022C9594 /sc/t_daru_02.dat
0491 0001 022C95A0 /sc/t_daru_03.dat
0492 0001 022C95AC /sc/t_daru_04.dat
0493 0001 022C99A8 /sc/t_evil_0.dat
0494 0001 022C99B4 /sc/t_evil_1.dat
0495 0001 022C99C0 /sc/t_evil_2.dat
0496 0001 022C99CC /sc/t_evil_3.dat
0497 0001 022C9B34 /sc/t_fm68_0.dat
0498 0001 022C9B40 /sc/t_fm68_1.dat
0499 0001 022C9630 /sc/t_fmhb.dat
049A 0001 022C9840 /sc/t_fu_bsk.dat
049B 0001 022C98B8 /sc/t_fu_ska.dat
049C 0001 022C9894 /sc/t_halfh0.dat
049D 0001 022C98A0 /sc/t_halfh1.dat
049E 0001 022C98AC /sc/t_halfh2.dat
049F 0001 022C96CC /sc/t_honex.dat
04A0 0001 022C9A74 /sc/t_nirus.dat
04A1 0001 022C9C60 /sc/t_sf_une.dat
04A2 0001 022C9834 /sc/t_ttable.dat
04A3 0001 022C9870 /sc/t_ukback.dat
04A4 0001 022C97B0 /sc/t_ya_skl.dat
04A5 0001 022C98C4 /sc/t_ya_ya0.dat
04A6 0001 022C98D0 /sc/t_ya_ya1.dat
04A7 0100          /sm/alast00.nsbmd
04A8 0100          /sm/mirror00.nsbmd
04A9 0100          /sm/mirror01.nsbmd
04AA 0004 021155C8 /so/p_abad.dat
04AB 0004 02115520 /so/p_aguni.dat
04AC 0004 021154BC /so/p_alast00.dat
04AD 0004 0211556C /so/p_amala.dat
04AE 0004 021154DC /so/p_ark_00.dat
04AF 0004 02115510 /so/p_arlau.dat
04B0 0004 021155E8 /so/p_armc02.dat
04B1 0004 0211561C /so/p_aru_00.dat
04B2 0004 02115540 /so/p_axe00.dat
04B3 0004 021153E4 /so/p_b12ev0.dat
04B4 0004 021155CC /so/p_baro_00.dat
04B5 0004 021153FC /so/p_bbyuka.dat
04B6 0004 021154D4 /so/p_beriga.dat
04B7 0004 021153D0 /so/p_bgsv00.dat
04B8 0004 021153D8 /so/p_bgwp00.dat
04B9 0004 02115530 /so/p_bomb00.dat
04BA 0004 02115584 /so/p_boosk.dat
04BB 0004 02115568 /so/p_bp68k.dat
04BC 0004 021153F4 /so/p_bridge.dat
04BD 0004 021154C8 /so/p_buer.dat
04BE 0004 02115434 /so/p_car.dat
04BF 0004 021154B4 /so/p_catoble_00.dat
04C0 0004 02115484 /so/p_clown_00.dat
04C1 0004 02115404 /so/p_crowd0.dat
04C2 0004 02115564 /so/p_cyupa.dat
04C3 0004 021155D8 /so/p_dancer.dat
04C4 0004 02115454 /so/p_dari.dat
04C5 0004 021155FC /so/p_darikado.dat
04C6 0004 021155EC /so/p_daru_00.dat
04C7 0004 021155F4 /so/p_ddari.dat
04C8 0004 021155F0 /so/p_ddomi.dat
04C9 0004 021154AC /so/p_dead_00.dat
04CA 0004 021154CC /so/p_deca.dat
04CB 0004 021154E4 /so/p_devil_00.dat
04CC 0004 02115608 /so/p_dhammer.dat
04CD 0004 02115538 /so/p_disk00.dat
04CE 0004 02115600 /so/p_djuli.dat
04CF 0004 0211560C /so/p_dmina.dat
04D0 0004 021155C0 /so/p_domi.dat
04D1 0004 021155F8 /so/p_dseri.dat
04D2 0004 02115604 /so/p_dyoko.dat
04D3 0004 021154A4 /so/p_edward.dat
04D4 0004 0211540C /so/p_endch0.dat
04D5 0004 02115408 /so/p_endtx0.dat
04D6 0004 021153E0 /so/p_enoj0.dat
04D7 0004 021155A4 /so/p_ent00.dat
04D8 0004 02115470 /so/p_erinys_00.dat
04D9 0004 021153B0 /so/p_eset.dat
04DA 0004 0211555C /so/p_evil.dat
04DB 0004 0211554C /so/p_fafni_00.dat
04DC 0004 021154A0 /so/p_fake_00.dat
04DD 0004 02115494 /so/p_farmer_00.dat
04DE 0004 02115444 /so/p_fat_00.dat
04DF 0004 021155E4 /so/p_fenrai.dat
04E0 0004 02115430 /so/p_fens.dat
04E1 0004 0211543C /so/p_fhum.dat
04E2 0004 02115504 /so/p_final00.dat
04E3 0004 021154E0 /so/p_flame_00.dat
04E4 0004 021154EC /so/p_fly.dat
04E5 0004 02115528 /so/p_fm68.dat
04E6 0004 021155D0 /so/p_fmhb.dat
04E7 0004 0211548C /so/p_franken_00.dat
04E8 0004 02115594 /so/p_fu_bsk.dat
04E9 0004 0211557C /so/p_fu_ska.dat
04EA 0004 0211553C /so/p_gaxe00.dat
04EB 0004 021155DC /so/p_ghost.dat
04EC 0004 02115480 /so/p_giant_00.dat
04ED 0004 021155A0 /so/p_gorem00.dat
04EE 0004 0211539C /so/p_gover.dat
04EF 0004 02115544 /so/p_grave.dat
04F0 0004 02115508 /so/p_great00.dat
04F1 0004 0211544C /so/p_guillo.dat
04F2 0004 021154D0 /so/p_gyaibo.dat
04F3 0004 02115460 /so/p_hakamo.dat
04F4 0004 02115580 /so/p_halfh.dat
04F5 0004 02115524 /so/p_harpy.dat
04F6 0004 021153CC /so/p_hawall.dat
04F7 0004 02115458 /so/p_hearteater_00.dat
04F8 0004 02115440 /so/p_hell_00.dat
04F9 0004 02115418 /so/p_hewp00.dat
04FA 0004 021154B8 /so/p_homun_00.dat
04FB 0004 021155D4 /so/p_honeb.dat
04FC 0004 021155C4 /so/p_honex.dat
04FD 0004 02115560 /so/p_imp.dat
04FE 0004 0211559C /so/p_iron00.dat
04FF 0004 021153DC /so/p_ironma.dat
0500 0004 02115614 /so/p_juli.dat
0501 0004 02115518 /so/p_karaot.dat
0502 0004 021153A4 /so/p_karit.dat
0503 0004 021153A8 /so/p_konami.dat
0504 0004 02115400 /so/p_kumo00.dat
0505 0004 021154D8 /so/p_lahab_00.dat
0506 0004 0211545C /so/p_larva.dat
0507 0004 021154E8 /so/p_last.dat
0508 0004 02115620 /so/p_lice.dat
0509 0004 02115414 /so/p_light.dat
050A 0004 0211549C /so/p_maddamon_00.dat
050B 0004 021153C4 /so/p_magma.dat
050C 0004 02115478 /so/p_majo.dat
050D 0004 021154B0 /so/p_majoko00.dat
050E 0004 0211552C /so/p_mandra.dat
050F 0004 021155A8 /so/p_manti.dat
0510 0004 021155AC /so/p_medusa.dat
0511 0004 02115464 /so/p_mimic_00.dat
0512 0004 02115570 /so/p_mini.dat
0513 0004 02115574 /so/p_mirror.dat
0514 0004 021154F4 /so/p_mosu.dat
0515 0004 02115498 /so/p_mzghost_00.dat
0516 0004 021153BC /so/p_name.dat
0517 0004 021154C0 /so/p_needle_00.dat
0518 0004 021153B8 /so/p_net.dat
0519 0004 021153C8 /so/p_niku0.dat
051A 0004 02115500 /so/p_ningyo.dat
051B 0004 02115548 /so/p_nirus.dat
051C 0004 021153F0 /so/p_obj42.dat
051D 0004 021154F8 /so/p_oferia.dat
051E 0004 02115534 /so/p_oni.dat
051F 0004 021153A0 /so/p_over.dat
0520 0004 0211551C /so/p_peep.dat
0521 0004 02115428 /so/p_piano0.dat
0522 0004 021154A8 /so/p_pirate_00.dat
0523 0004 0211542C /so/p_piston.dat
0524 0004 0211547C /so/p_poison_00.dat
0525 0004 0211546C /so/p_pro.dat
0526 0004 021154FC /so/p_puppet.dat
0527 0004 02115438 /so/p_puzz00.dat
0528 0004 021153AC /so/p_retry.dat
0529 0004 02115410 /so/p_roll.dat
052A 0004 02115420 /so/p_rumusi.dat
052B 0004 02115424 /so/p_ruwall.dat
052C 0004 0211558C /so/p_sakyu.dat
052D 0004 0211550C /so/p_sf_une.dat
052E 0004 02115490 /so/p_sini.dat
052F 0004 021155BC /so/p_ske_boy_00.dat
0530 0004 02115558 /so/p_slime.dat
0531 0004 02115618 /so/p_soma.dat
0532 0004 02115468 /so/p_storas_00.dat
0533 0004 02115590 /so/p_succ.dat
0534 0004 021153EC /so/p_suimon.dat
0535 0004 021153D4 /so/p_swdoor.dat
0536 0004 021153E8 /so/p_swfloo.dat
0537 0004 02115488 /so/p_thunder_00.dat
0538 0004 02115394 /so/p_tiobj.dat
0539 0004 02115390 /so/p_tit_e.dat
053A 0004 02115398 /so/p_title.dat
053B 0004 021153C0 /so/p_top.dat
053C 0004 02115448 /so/p_torn.dat
053D 0004 02115598 /so/p_ttable.dat
053E 0004 0211541C /so/p_uchan.dat
053F 0004 02115588 /so/p_ukback.dat
0540 0004 021154C4 /so/p_uo.dat
0541 0004 021155B8 /so/p_urasom00.dat
0542 0004 021155B4 /so/p_urasox00.dat
0543 0004 02115474 /so/p_valkyrie_00.dat
0544 0004 021153B4 /so/p_vssel0.dat
0545 0004 02115450 /so/p_waku.dat
0546 0004 02115554 /so/p_wdrag.dat
0547 0004 02115550 /so/p_wdride.dat
0548 0004 02115514 /so/p_wwolf.dat
0549 0004 021155B0 /so/p_ya_skl.dat
054A 0004 02115578 /so/p_ya_ya0.dat
054B 0004 021154F0 /so/p_yeti.dat
054C 0004 02115610 /so/p_yoko.dat
054D 0004 021155E0 /so/p_zombi.dat
054E 0004 021153F8 /so/p_zorome.dat
